Anteater,"is an animal, eats ant, long trunks."
Anteater,"an animal, ants, death, ecosystem, mammel"
Anteater,An animal that uses its long nose to eat ants out of anthills. 
Anteater,"animal that feeds on ants and termites, long and sticky tongue "
Anteater,"large ground animal whose large proboscis eats termites and ants, digging into mounds and rotting trees, long sticky tongues, the anteater on the old cartoon, "
Anteater,"mammal, animal, snout, fur"
Anteater,"is brown, eats ants, has a long snout, "
Anteater,A long nosed quadra-ped that eats ans and small insects
Anteater,"large rodant animal, eats ants, long mouth"
Anteater,"has big nose, is a mammal, cute"
Anteater,"is an animal, is a mammal, eats ants, has a long nose and tongue, has fur"
Anteater,"an aardvark, has a long tongue,  found in another country, very useful in keeping down populations of ants,   "
Anteater,"is an animal, walks on four legs, distinguished from others by a long snout, is known to consume ants or termites, is normally furry, lives in the wild"
Anteater,animal
Anteater,eats ants
Anteater,"a mammal, eats ants, has a long nose, has a long tongue, has brown and white fur"
Anteater,"ugly, big, slow, boring"
Anteater,"animal that eats ants, has a long snout, grey to black in color, is a mammal, good to have around, has a long tongue, has claws, can be cooked for food"
Anteater,"eats ants, has long nose, has four feet, sharp claws, fur, long tongue, very good sense of smell and hearing, "
Anteater,mammel animal food chain
Associate,"partner, helper, corporate"
Associate,"assistant, employee"
Associate,To put in relation with something or someone.
Associate,"a person that is involve with in a certain job or activities, meeting or dealing with another person is also another meaning "
Associate,"fellow member of a team or organization, someone you may routinely deal with who is on a commensurate level as oneself"
Associate,"assistant, lawyer, professor"
Associate,"another word for employee, someone with whom one is affiliated"
Associate,Refering to one item that is related to another.  Sometimes an employee is called an associate of the place they're employeed
Associate,"to group together, to combine, to combine two or more like things"
Associate,"relate to something, have connection with something"
Associate,"someone you work with, someone you should try to get along with, usually works in a job similar with yours,"
Associate,"partner, coworker, found at work, big firms usually have these, business suit wearing type"
Associate,"is a verb, is used to show relation of one thing to another, is used to show a connection between two things, is used to compare"
Associate,sales person
Associate,a friend
Associate,"someone you work with, usually involved in the field as you, someone you meet regularly"
Associate,"convene, who you put yourself with"
Associate,"work partner, shares work in a business, involves many different positions, position offered by a business, a means of making money"
Associate,"to hang out with, talk to, deal with in business, "
Associate,make self known to someone talk to other person
Caution,"danger,careful"
Caution,"warning, good info, protection"
Caution,"To become aware of, to slow down within a thought process."
Caution,care taken to avoid danger
Caution,"sign with a triangular background, warning, package warning telling what not to do or when to seek medical attention, raised voice telling of imminent danger or emotional explosion, should proceed w/ caution when approaching an animal w/ hackles raised"
Caution,"awareness, slow, steady, warning, careful. "
Caution,"to take extra care, to be wary of, orange road signs, "
Caution,Being aware of the dangers and taking the 
Caution,"to be careful, some down, do not enter, "
Caution,"needs carefulness, is dangerous, not touchable"
Caution,"used to avoid danger, is said to denote a dangerous area, a word that helps people stay safe, "
Caution,"warning, a symbol of carefulness, hazardous situation, alertness, to tip off, found in laboratories on msds sheets, "
Caution,"is a universal term describing one to be careful, is displayed on road signs and wet floor signs, can be used to notify one to slow down or be aware"
Caution,safe
Caution,a warning
Caution,"used in a dangerous area, used when you are in an unfamiliar area, used when operating dangerous machinery, "
Caution,"beware, slow down, pay attention"
Caution,"being careful, being alert, means there can be danger, can cause stress, used by organic beings, prevents injury"
Caution,"be careful, hazard, yellow signs, "
Caution,warning be careful
Charcoal,"gray, color, residue, lead"
Charcoal,"BBQ, summer, July 4th"
Charcoal,A mineral that is used to provide heat by means of being lit on fire. Often used for outdoor cooking.
Charcoal,"a type of fuel, made from wood and other organic material, dark grey or black, porous, use for burning, create heat, as well as cooking. charcoal is also a drawing medium. charcoal itself is also a name for a hue. "
Charcoal,"black, heat, mined by grandpa, dust, kingford, quick-light, match-light, barbecue, marshmallows, squares, compressed, ash, bagged, can be made from burnt wood, "
Charcoal,"Bar-b-Q, heat, fire, lighter, gas, minners, soot, black lung"
Charcoal,"is black/gray, can be used in a barbeque grill, can be used as an art medium, turns to dust after burned"
Charcoal,Wood that has been burned but not all the way to ash.  It's at an intermediate carbonized state.  Can be relit and is often used for cooking food.
Charcoal,"Fire, Black, smokey, hard, rock, coal mine, dirty, cold"
Charcoal,"a kind of energy source, is used to make fire, china"
